name,algorithm,k,silhouette_score,chi
kwiatek-20.png,kmeans,14,0.4436544466389235,20136.06455372702
kwiatek-20.png,kmeans,15,0.4392876729651669,20080.708636145886
kwiatek-20.png,kmeans,16,0.42302779782589306,19859.306814982858
kwiatek-20.png,kmeans,17,0.4135604519115727,19599.80505577392
kwiatek-20.png,kmeans,18,0.4107700096941862,19139.28511049302
kwiatek-20.png,kmeans,19,0.40861627270235584,19163.75074914165
kwiatek-20.png,kmeans,20,0.40096432475455196,19060.286434063943
kwiatek-20.png,kmedoids,5,0.4852673706065935,19354.15064756656
kwiatek-20.png,kmedoids,6,0.44153892871290656,18011.4494023701
kwiatek-20.png,kmedoids,7,0.4395742873858917,17865.381193245914
kwiatek-20.png,kmedoids,8,0.4294753332915013,17640.76788080962
kwiatek-20.png,kmedoids,9,0.44251515326991864,18586.33127571894
kwiatek-20.png,kmedoids,10,0.44775770274583254,18877.672155754233
kwiatek-20.png,kmedoids,11,0.4576254879480771,19629.963509726334
kwiatek-20.png,kmedoids,12,0.4360490383502609,19622.639958530443
kwiatek-20.png,kmedoids,13,0.43005280505467774,19520.433868785574
kwiatek-20.png,kmedoids,14,0.4230220677657173,19826.317452877498
kwiatek-20.png,kmedoids,15,0.4099299023881284,19421.783679996563
kwiatek-20.png,kmedoids,16,0.40082205639280144,19153.704574373834
kwiatek-20.png,kmedoids,17,0.39147426379795053,18728.43898788987
kwiatek-20.png,kmedoids,18,0.3869325613448284,18931.50563007813
kwiatek-20.png,kmedoids,19,0.38232617578168987,18693.470122277016
kwiatek-20.png,kmedoids,20,0.378014352991645,18538.56397033012
kwiatek-21.png,kmeans,5,0.7100679571241357,63055.84328717847
kwiatek-21.png,kmeans,6,0.6704574690145806,58648.157898322774
kwiatek-21.png,kmeans,7,0.6341960124865831,58922.77243456793
kwiatek-21.png,kmeans,8,0.6061224734643264,59224.27857051573
kwiatek-21.png,kmeans,9,0.6012773239551609,60306.06283732323
kwiatek-21.png,kmeans,10,0.5857461655476406,61780.00858709267
kwiatek-21.png,kmeans,11,0.5825618639172044,61394.89601435531
kwiatek-21.png,kmeans,12,0.5820722933328508,61269.03310641313
kwiatek-21.png,kmeans,13,0.581298989882387,59863.997861199474
kwiatek-21.png,kmeans,14,0.5752444329506817,61242.94403674164
kwiatek-21.png,kmeans,15,0.5707340874852276,61271.28583188064
kwiatek-21.png,kmeans,16,0.568095138866065,61585.8701198414
kwiatek-21.png,kmeans,17,0.5670484131962548,61943.37811019584
kwiatek-21.png,kmeans,18,0.5641136860326755,61493.56469804371
kwiatek-21.png,kmeans,19,0.5620721967907504,61455.668740491754
kwiatek-21.png,kmeans,20,0.5549746106415896,61600.132451318976
kwiatek-21.png,kmedoids,5,0.6912504832671333,60475.49451619061
kwiatek-21.png,kmedoids,6,0.616851148912317,58352.761151918945
kwiatek-21.png,kmedoids,7,0.5871207078406776,55062.73955719532
kwiatek-21.png,kmedoids,8,0.5749109812064077,56129.48693679647
kwiatek-21.png,kmedoids,9,0.5342217829118082,52015.89405379959
kwiatek-21.png,kmedoids,10,0.5078979510571828,48321.63847522186
kwiatek-21.png,kmedoids,11,0.4693668576696798,47947.68733719498
kwiatek-21.png,kmedoids,12,0.47959463847271533,52157.02218305442
kwiatek-21.png,kmedoids,13,0.4712477625211947,52675.206971725696
kwiatek-21.png,kmedoids,14,0.48144766515815746,53142.31999553769
kwiatek-21.png,kmedoids,15,0.47565162529775196,52957.9682052697
kwiatek-21.png,kmedoids,16,0.482112201071491,50978.86589666485
kwiatek-21.png,kmedoids,17,0.46788009597375535,51560.5060253205
kwiatek-21.png,kmedoids,18,0.45106800897024935,50336.0160968555
kwiatek-21.png,kmedoids,19,0.45615504300307935,53151.130679440175
kwiatek-21.png,kmedoids,20,0.44810077934161907,53422.777104811605
kwiatek-22.png,kmeans,5,0.44831381069475623,12130.794979186532
kwiatek-22.png,kmeans,6,0.4024761862177204,11497.915792300842
kwiatek-22.png,kmeans,7,0.39008500647539446,11362.38097878435
kwiatek-22.png,kmeans,8,0.38164103724197324,10949.923793429349
kwiatek-22.png,kmeans,9,0.3650982887909521,10623.538130150599
kwiatek-22.png,kmeans,10,0.3469182079150775,10382.876452177898
kwiatek-22.png,kmeans,11,0.34590654313045655,10229.260280379918
kwiatek-22.png,kmeans,12,0.3476995633707501,10073.245175797192
kwiatek-22.png,kmeans,13,0.3431207731742182,9979.64662168915
kwiatek-22.png,kmeans,14,0.342362487670948,9898.5101600261
kwiatek-22.png,kmeans,15,0.34773455185543406,9863.003618445246
kwiatek-22.png,kmeans,16,0.34391015647406326,9673.22647784046
kwiatek-22.png,kmeans,17,0.3450822664777623,9557.797606677754
kwiatek-22.png,kmeans,18,0.32863690510888993,9475.919171402982
kwiatek-22.png,kmeans,19,0.32501433616296477,9417.965667541439
kwiatek-22.png,kmeans,20,0.3259608008058216,9330.652551849085
kwiatek-22.png,kmedoids,5,0.34415389918215,11405.74092220451
kwiatek-22.png,kmedoids,6,0.34631289938904963,10888.090049335759
kwiatek-22.png,kmedoids,7,0.34195798514899894,11050.733592691631
kwiatek-22.png,kmedoids,8,0.30967107551419293,10000.257120543745
kwiatek-22.png,kmedoids,9,0.29675788468518843,9374.757279182833
kwiatek-22.png,kmedoids,10,0.28737086247344223,9011.340790922803
kwiatek-22.png,kmedoids,11,0.29561953083149695,9012.50875342755
kwiatek-22.png,kmedoids,12,0.2836851261350291,8690.776310111953
kwiatek-22.png,kmedoids,13,0.2867187732286079,8563.15292842531
kwiatek-22.png,kmedoids,14,0.28497471390735923,8480.102340336998
kwiatek-22.png,kmedoids,15,0.28953622017212766,8280.768468182332
kwiatek-22.png,kmedoids,16,0.28604074886787323,8095.33989290703
kwiatek-22.png,kmedoids,17,0.2851989902617092,7910.547826308856
kwiatek-22.png,kmedoids,18,0.2840692141718038,7656.386071131121
kwiatek-22.png,kmedoids,19,0.28797185732180763,7847.939136708499
kwiatek-22.png,kmedoids,20,0.28747487344201944,7739.80417955262
kwiatek-23.png,kmeans,5,0.48419649313555696,14664.338562743686
kwiatek-23.png,kmeans,6,0.4615690391719152,14184.607454061357
kwiatek-23.png,kmeans,7,0.45241249343011125,13886.816950368477
kwiatek-23.png,kmeans,8,0.448136012974797,13826.458974743082
kwiatek-23.png,kmeans,9,0.4404032707819452,13775.853816058783
kwiatek-23.png,kmeans,10,0.43135103143664244,13823.420021947357
kwiatek-23.png,kmeans,11,0.4235184329466404,13729.772370399889
kwiatek-23.png,kmeans,12,0.42091284368309934,13536.40380652128
kwiatek-23.png,kmeans,13,0.4136837549337825,13419.12531593809
kwiatek-23.png,kmeans,14,0.4059336422821794,13193.89856374168
kwiatek-23.png,kmeans,15,0.39699640084189003,12966.52962890335
kwiatek-23.png,kmeans,16,0.3939549096087468,12886.975082581555
kwiatek-23.png,kmeans,17,0.39463872327614175,12786.251341570078
kwiatek-23.png,kmeans,18,0.39737876664105604,12724.52802081806
kwiatek-23.png,kmeans,19,0.38686576258772687,12666.840530151803
kwiatek-23.png,kmeans,20,0.377520395058058,12642.341733684321
kwiatek-23.png,kmedoids,5,0.4787727573539617,14477.323868973797
kwiatek-23.png,kmedoids,6,0.43828172172210167,13580.6150387472
kwiatek-23.png,kmedoids,7,0.43691497101914506,13321.295130652336
kwiatek-23.png,kmedoids,8,0.43140182306885066,13698.134134118902
kwiatek-23.png,kmedoids,9,0.41229761567943746,13048.934819226013
kwiatek-23.png,kmedoids,10,0.39852309671383945,12928.170420302347
kwiatek-23.png,kmedoids,11,0.39484185116751247,13106.086959826585
kwiatek-23.png,kmedoids,12,0.3771888549708184,12837.62490903907
kwiatek-23.png,kmedoids,13,0.3704123803490111,12756.051929113843
kwiatek-23.png,kmedoids,14,0.36758422070648306,12578.84804911105
kwiatek-23.png,kmedoids,15,0.3614052283973813,12578.483037326074
kwiatek-23.png,kmedoids,16,0.35732873960610023,12396.465319897086
kwiatek-23.png,kmedoids,17,0.3515277568283547,12284.411899478426
kwiatek-23.png,kmedoids,18,0.35515825734700895,12296.389240070284
kwiatek-23.png,kmedoids,19,0.3444025413554613,12193.694974280705
kwiatek-23.png,kmedoids,20,0.3450694083673285,12214.84180628989
kwiatek-24.png,kmeans,5,0.6730671403861488,34042.17822861146
kwiatek-24.png,kmeans,6,0.675431464894368,40806.13922772779
kwiatek-24.png,kmeans,7,0.6552684964557575,41074.621720191426
kwiatek-24.png,kmeans,8,0.646257733629054,41931.298300342205
kwiatek-24.png,kmeans,9,0.6380996330346079,42565.80952031203
kwiatek-24.png,kmeans,10,0.6303022565554828,42523.376600618976
kwiatek-24.png,kmeans,11,0.6229417301042429,43521.850078861076
kwiatek-24.png,kmeans,12,0.6171155701880366,43713.97600118873
kwiatek-24.png,kmeans,13,0.6058193894429516,43215.99021723645
kwiatek-24.png,kmeans,14,0.6009369559818059,43293.38379167886
kwiatek-24.png,kmeans,15,0.5944277350082572,42449.37002006673
kwiatek-24.png,kmeans,16,0.589562021776777,42598.67652524683
kwiatek-24.png,kmeans,17,0.5684505639537385,42586.72717891807
kwiatek-24.png,kmeans,18,0.5523992424379651,42052.21967671749
kwiatek-24.png,kmeans,19,0.5352151925736606,41844.69373490909
kwiatek-24.png,kmeans,20,0.5171996041319228,41800.2755948478
kwiatek-24.png,kmedoids,5,0.6461400066033451,30260.44284329021
kwiatek-24.png,kmedoids,6,0.6764150807737349,40693.20950707963
kwiatek-24.png,kmedoids,7,0.6556943690065781,41102.94388568758
kwiatek-24.png,kmedoids,8,0.6388751064594143,41035.92919190482
kwiatek-24.png,kmedoids,9,0.6275590387609282,41857.8198789188
kwiatek-24.png,kmedoids,10,0.5262628236141297,39715.990117714005
kwiatek-24.png,kmedoids,11,0.4912344391411092,40416.34488839492
kwiatek-24.png,kmedoids,12,0.48068783461078957,40240.35750016832
kwiatek-24.png,kmedoids,13,0.4438843359643288,39806.28480020496
kwiatek-24.png,kmedoids,14,0.4385517599488146,39161.02079003419
kwiatek-24.png,kmedoids,15,0.4319850323757555,39441.38011326034
kwiatek-24.png,kmedoids,16,0.43519531140728224,40407.380021286765
kwiatek-24.png,kmedoids,17,0.4302690455487618,40140.6459858217
kwiatek-24.png,kmedoids,18,0.43878303678324154,40967.723573812735
kwiatek-24.png,kmedoids,19,0.430839846433057,40684.094421523405
kwiatek-24.png,kmedoids,20,0.41777185993281307,39955.39566798854
kwiatek-25.png,kmeans,5,0.6500579773489171,58503.141172962016
kwiatek-25.png,kmeans,6,0.6366085148638878,59153.20358296249
kwiatek-25.png,kmeans,7,0.6295876472539994,60531.70779699595
kwiatek-25.png,kmeans,8,0.6221251819272092,60165.23135392366
kwiatek-25.png,kmeans,9,0.6181733149326296,64890.36901125506
kwiatek-25.png,kmeans,10,0.6184371534209927,66260.17512658588
kwiatek-25.png,kmeans,11,0.615064979288303,68409.62174674081
kwiatek-25.png,kmeans,12,0.6217408549106691,73368.33127644093
kwiatek-25.png,kmeans,13,0.6199286661503883,74347.45779422864
kwiatek-25.png,kmeans,14,0.6087088113006673,74419.13573657202
kwiatek-25.png,kmeans,15,0.6040961025430277,74983.79984212205
kwiatek-25.png,kmeans,16,0.6034040089711283,74682.03838767142
kwiatek-25.png,kmeans,17,0.591041919917058,75274.67808400479
kwiatek-25.png,kmeans,18,0.5677994955053529,77134.72440006757
kwiatek-25.png,kmeans,19,0.5667260252725667,76711.77313984689
kwiatek-25.png,kmeans,20,0.5572372458389048,78166.84616351842
kwiatek-25.png,kmedoids,5,0.629371395286155,57450.87047062962
kwiatek-25.png,kmedoids,6,0.6011944486371034,53875.3281697256
kwiatek-25.png,kmedoids,7,0.5933850901863496,53617.59859072235
kwiatek-25.png,kmedoids,8,0.5940018214476852,58296.78786608268
kwiatek-25.png,kmedoids,9,0.6009220295008776,58862.987240332746
kwiatek-25.png,kmedoids,10,0.6061150076734433,59766.794305054515
kwiatek-25.png,kmedoids,11,0.5782448057255986,58673.67292882009
kwiatek-25.png,kmedoids,12,0.5429079671110462,58711.69603852113
kwiatek-25.png,kmedoids,13,0.5432643872235937,56831.81657965225
kwiatek-25.png,kmedoids,14,0.5019349320453921,58552.198673254534
kwiatek-25.png,kmedoids,15,0.48753596324821347,57831.11684690078
kwiatek-25.png,kmedoids,16,0.47492618482285637,56426.58955769984
kwiatek-25.png,kmedoids,17,0.4622153451631295,56004.06013646864
kwiatek-25.png,kmedoids,18,0.46565641139507064,54551.96906845948
kwiatek-25.png,kmedoids,19,0.46898632948346164,63243.06778182431
kwiatek-25.png,kmedoids,20,0.45373095963001164,61007.319750245006
kwiatek-26.png,kmeans,5,0.630810088240412,33941.71004773697
kwiatek-26.png,kmeans,6,0.5865142250529789,35019.744481898684
kwiatek-26.png,kmeans,7,0.5809621489745019,35781.81272443917
kwiatek-26.png,kmeans,8,0.5457405487486785,36620.4285515617
kwiatek-26.png,kmeans,9,0.5258917479274,36211.86595070768
kwiatek-26.png,kmeans,10,0.5279983256043774,37994.93985348436
kwiatek-26.png,kmeans,11,0.5151877879291611,38899.048359312976
kwiatek-26.png,kmeans,12,0.5075325912224112,39399.19588591134
kwiatek-26.png,kmeans,13,0.5052525321569037,39306.294215371
kwiatek-26.png,kmeans,14,0.5073349236420327,40524.2749417215
kwiatek-26.png,kmeans,15,0.4992827987647569,39792.375720946446
kwiatek-26.png,kmeans,16,0.4879122372610848,39527.497837215386
kwiatek-26.png,kmeans,17,0.48437189927232344,39463.325095239146
kwiatek-26.png,kmeans,18,0.48327293740391813,39746.941121813594
kwiatek-26.png,kmeans,19,0.48046062546709045,40035.574839629175
kwiatek-26.png,kmeans,20,0.4777238985374833,39901.58132382908
kwiatek-26.png,kmedoids,5,0.6563990293511209,34803.802132077384
kwiatek-26.png,kmedoids,6,0.5761596123433345,35605.318480411035
kwiatek-26.png,kmedoids,7,0.5348541002203406,33638.29960465866
kwiatek-26.png,kmedoids,8,0.49770309826212056,34695.90671524593
kwiatek-26.png,kmedoids,9,0.47779460790131123,35579.388760687914
kwiatek-26.png,kmedoids,10,0.48189756554802565,36610.911345425135
kwiatek-26.png,kmedoids,11,0.4787132974208467,36873.9309850819
kwiatek-26.png,kmedoids,12,0.47597882097835864,37423.79683253773
kwiatek-26.png,kmedoids,13,0.4676332924879694,38201.74568419231
kwiatek-26.png,kmedoids,14,0.4691022754894402,38296.95328694869
kwiatek-26.png,kmedoids,15,0.44710603670396454,37870.87649058017
kwiatek-26.png,kmedoids,16,0.4404575003293075,37771.70572815118
kwiatek-26.png,kmedoids,17,0.438837736746921,38117.2608736258
kwiatek-26.png,kmedoids,18,0.43248373412116214,37849.91164114715
kwiatek-26.png,kmedoids,19,0.4300026100875744,38656.971317790514
kwiatek-26.png,kmedoids,20,0.4188986527047371,38087.31820196353
kwiatek-27.png,kmeans,5,0.6586650355464401,26471.345310947974
kwiatek-27.png,kmeans,6,0.6323937993929597,26528.847498165756
kwiatek-27.png,kmeans,7,0.6298311063537968,26832.416802794025
kwiatek-27.png,kmeans,8,0.6260801475364162,28458.873679577307
kwiatek-27.png,kmeans,9,0.6175754914065938,28670.419930632303
kwiatek-27.png,kmeans,10,0.6110578379071916,29050.471506775968
kwiatek-27.png,kmeans,11,0.608192514644945,29654.260552285647
kwiatek-27.png,kmeans,12,0.6008592265160518,29409.667976090375
kwiatek-27.png,kmeans,13,0.5921025297805461,29891.471653958986
kwiatek-27.png,kmeans,14,0.5907650329980931,29892.33150666045
kwiatek-27.png,kmeans,15,0.5797710369102077,31009.610201871285
kwiatek-27.png,kmeans,16,0.5728591958627025,30922.465791109764
kwiatek-27.png,kmeans,17,0.570666263473983,30990.64255336927
kwiatek-27.png,kmeans,18,0.5565601116701628,31074.702843692572
kwiatek-27.png,kmeans,19,0.555348593695752,31040.400102088963
kwiatek-27.png,kmeans,20,0.5517589794493302,30546.67238852983
kwiatek-27.png,kmedoids,5,0.6024156529399802,23793.05662049377
kwiatek-27.png,kmedoids,6,0.5941089142365751,24852.662981703535
kwiatek-27.png,kmedoids,7,0.5674389372863438,23484.00147592059
kwiatek-27.png,kmedoids,8,0.5741355783567923,24321.935873948874
kwiatek-27.png,kmedoids,9,0.546389320836406,24695.530922654387
kwiatek-27.png,kmedoids,10,0.5130064706643604,24366.479735964764
kwiatek-27.png,kmedoids,11,0.4689555688109771,24200.98660692988
kwiatek-27.png,kmedoids,12,0.4726768728121396,26629.174351214297
kwiatek-27.png,kmedoids,13,0.4744607724531112,28632.33290416114
kwiatek-27.png,kmedoids,14,0.4675321517024459,27807.07666228539
kwiatek-27.png,kmedoids,15,0.4583777268101369,27250.60723537486
kwiatek-27.png,kmedoids,16,0.452662990428346,27254.09272400458
kwiatek-27.png,kmedoids,17,0.44466227519739904,26773.957114851793
kwiatek-27.png,kmedoids,18,0.4452969122414979,27866.275846888377
kwiatek-27.png,kmedoids,19,0.44306790081310765,27844.811227054335
kwiatek-27.png,kmedoids,20,0.44442142746629676,27945.201652396692
kwiatek-28.png,kmeans,5,0.5613687258708486,19104.869199802433
kwiatek-28.png,kmeans,6,0.5396297190862381,19086.94804211405
kwiatek-28.png,kmeans,7,0.5122315369719816,18676.913277905693
kwiatek-28.png,kmeans,8,0.4815337449865239,18685.073354089698
kwiatek-28.png,kmeans,9,0.476154228002862,18852.272563220984
kwiatek-28.png,kmeans,10,0.46479444822478355,18998.189734615327
kwiatek-28.png,kmeans,11,0.4593285243863834,19471.92990097541
kwiatek-28.png,kmeans,12,0.45611041043474315,19486.870961075358
kwiatek-28.png,kmeans,13,0.4497290156986608,18994.731542452915
kwiatek-28.png,kmeans,14,0.4450565295151436,19644.9546125724
kwiatek-28.png,kmeans,15,0.4433277939124978,19377.81924867089
kwiatek-28.png,kmeans,16,0.4392692492725468,19583.741266107965
kwiatek-28.png,kmeans,17,0.43360788389596766,19549.385971222186
kwiatek-28.png,kmeans,18,0.43255908529927584,19603.963464523527
kwiatek-28.png,kmeans,19,0.4315091417765758,19585.652887894717
kwiatek-28.png,kmeans,20,0.43206813056016974,19668.86455469004
kwiatek-28.png,kmedoids,5,0.5045828016706868,16671.191436275654
kwiatek-28.png,kmedoids,6,0.4607280495796031,16745.99323618749
kwiatek-28.png,kmedoids,7,0.46876457709310904,17977.73194944763
kwiatek-28.png,kmedoids,8,0.46083814463303474,17778.250799264788
kwiatek-28.png,kmedoids,9,0.45312668502656483,17358.00047641617
kwiatek-28.png,kmedoids,10,0.4534554766318424,18177.290283280607
kwiatek-28.png,kmedoids,11,0.4511771513676348,18646.197955786723
kwiatek-28.png,kmedoids,12,0.43896509925776606,18366.65820347641
kwiatek-28.png,kmedoids,13,0.4366090672875284,18470.44405668162
kwiatek-28.png,kmedoids,14,0.43332577090396257,18684.672569040293
kwiatek-28.png,kmedoids,15,0.42067998606927465,17945.44427898441
kwiatek-28.png,kmedoids,16,0.4183624261010365,18285.237632510703
kwiatek-28.png,kmedoids,17,0.42189310617749715,18464.263180435395
kwiatek-28.png,kmedoids,18,0.4153568648524182,18119.886781416706
kwiatek-28.png,kmedoids,19,0.41909912221987033,18505.32468554787
kwiatek-28.png,kmedoids,20,0.4147183470636316,18417.836746014073
kwiatek-29.png,kmeans,5,0.5669415004688956,27211.44193704038
kwiatek-29.png,kmeans,6,0.5803990073137512,28850.169376135484
kwiatek-29.png,kmeans,7,0.5764118865224326,30358.4087383545
kwiatek-29.png,kmeans,8,0.551266731233138,31148.67686053505
kwiatek-29.png,kmeans,9,0.5131407111981223,31034.636389720887
kwiatek-29.png,kmeans,10,0.49979879794411525,30973.66941627761
kwiatek-29.png,kmeans,11,0.47279969417073564,30241.74541718515
kwiatek-29.png,kmeans,12,0.4729053851143594,30357.42484282185
kwiatek-29.png,kmeans,13,0.45880653721457215,30826.761359815544
kwiatek-29.png,kmeans,14,0.44057296279139607,30728.041172103713
kwiatek-29.png,kmeans,15,0.44450392700758784,30340.534409946664
kwiatek-29.png,kmeans,16,0.4299466131124524,29516.555323093293
kwiatek-29.png,kmeans,17,0.42122801831932283,29623.31430908448
kwiatek-29.png,kmeans,18,0.41637577431947054,29593.583168081863
kwiatek-29.png,kmeans,19,0.41879036902816685,29598.63714954447
kwiatek-29.png,kmeans,20,0.42195990130090877,29601.40316382029
kwiatek-29.png,kmedoids,5,0.5569907135059378,25918.432064400167
kwiatek-29.png,kmedoids,6,0.5723412198957327,28659.653143548687
kwiatek-29.png,kmedoids,7,0.5467717905731806,28353.866088577557
kwiatek-29.png,kmedoids,8,0.524426660374485,30320.46058345394
kwiatek-29.png,kmedoids,9,0.43609131251274036,29648.41269790349
kwiatek-29.png,kmedoids,10,0.4204977104480011,28350.7939735162
kwiatek-29.png,kmedoids,11,0.4149094624937929,29093.11316169094
kwiatek-29.png,kmedoids,12,0.41158664472797335,28743.106224010746
kwiatek-29.png,kmedoids,13,0.4033219007903133,28182.73638687929
kwiatek-29.png,kmedoids,14,0.4077214529878366,27871.51121320664
kwiatek-29.png,kmedoids,15,0.39903093614456564,27783.266613447922
kwiatek-29.png,kmedoids,16,0.3909813253382814,28249.363113121035
kwiatek-29.png,kmedoids,17,0.38825701837136267,27671.03016561061
kwiatek-29.png,kmedoids,18,0.39183996604239635,26735.363834225554
kwiatek-29.png,kmedoids,19,0.3898878579246709,27372.573403804843
kwiatek-29.png,kmedoids,20,0.39017618926142006,27583.16156671466
kwiatek-3.png,kmeans,5,0.6183648546482634,50096.94599624144
kwiatek-3.png,kmeans,6,0.6313873815990516,52727.765581020874
kwiatek-3.png,kmeans,7,0.6310819556537275,55249.33269509186
kwiatek-3.png,kmeans,8,0.5775654095635181,55679.30900169059
kwiatek-3.png,kmeans,9,0.5449802785149113,53678.60919454808
kwiatek-3.png,kmeans,10,0.524783772890002,55782.84457642834
kwiatek-3.png,kmeans,11,0.502720768476999,56611.4632886311
kwiatek-3.png,kmeans,12,0.5142966731965675,58162.39278202603
kwiatek-3.png,kmeans,13,0.5023265726744682,59319.899412777755
kwiatek-3.png,kmeans,14,0.5160035093718179,60717.58716452702
kwiatek-3.png,kmeans,15,0.5145613198291802,62185.59682610429
kwiatek-3.png,kmeans,16,0.5184494627175887,63437.330918319545
kwiatek-3.png,kmeans,17,0.5033631859995593,64039.331028933324
kwiatek-3.png,kmeans,18,0.5009548582080774,64921.82663504884
kwiatek-3.png,kmeans,19,0.5016174647486105,65911.58002155015
kwiatek-3.png,kmeans,20,0.500993148678029,65848.26773304027
kwiatek-3.png,kmedoids,5,0.6220575917002211,51907.427710686716
kwiatek-3.png,kmedoids,6,0.4712002310178587,45852.9171847919
kwiatek-3.png,kmedoids,7,0.47742071923955026,45482.79835040217
kwiatek-3.png,kmedoids,8,0.49314512138440464,49198.45192754069
kwiatek-3.png,kmedoids,9,0.4997741856885035,57816.0777384897
kwiatek-3.png,kmedoids,10,0.487996150673547,55461.19208287135
kwiatek-3.png,kmedoids,11,0.4955185781390733,54658.38809063825
kwiatek-3.png,kmedoids,12,0.47981951944025364,54051.9107115765
kwiatek-3.png,kmedoids,13,0.4750147839872228,54182.01361218958
kwiatek-3.png,kmedoids,14,0.4691441362786072,53780.07815709202
kwiatek-3.png,kmedoids,15,0.455310728532214,52650.073253667084
kwiatek-3.png,kmedoids,16,0.4110608496817611,50461.505080800525
kwiatek-3.png,kmedoids,17,0.4114934428541595,51009.014311742896
kwiatek-3.png,kmedoids,18,0.410609147124181,51527.534167729194
kwiatek-3.png,kmedoids,19,0.41636781316821503,53467.41617982951
kwiatek-3.png,kmedoids,20,0.43228726871980694,60397.20182549333
kwiatek-30.png,kmeans,5,0.4855206292894959,15530.81169897836
kwiatek-30.png,kmeans,6,0.45847195407495256,16628.291891159904
kwiatek-30.png,kmeans,7,0.4614357448544203,16966.7805060978
kwiatek-30.png,kmeans,8,0.46177255931165406,18227.124571573306
kwiatek-30.png,kmeans,9,0.4398825326172381,18469.668175236613
kwiatek-30.png,kmeans,10,0.42075016399299836,18030.323459067127
kwiatek-30.png,kmeans,11,0.4139673728450776,17462.247942333313
kwiatek-30.png,kmeans,12,0.40435280252819583,17276.077227371774
kwiatek-30.png,kmeans,13,0.4006216380061075,17222.36641690886
kwiatek-30.png,kmeans,14,0.39508944818689534,16965.597745811967
kwiatek-30.png,kmeans,15,0.38848396552126785,16790.475620414458
kwiatek-30.png,kmeans,16,0.3927739666165783,16887.927038893602
kwiatek-30.png,kmeans,17,0.3904120874393632,16751.396799457947
kwiatek-30.png,kmeans,18,0.39779659318953453,16889.552926318534
kwiatek-30.png,kmeans,19,0.4006709056939936,17041.786059014834
kwiatek-30.png,kmeans,20,0.40671312453182795,17391.618815285015
kwiatek-30.png,kmedoids,5,0.44431452930962284,13954.46964273029
kwiatek-30.png,kmedoids,6,0.42785831533764823,13414.85687391536
kwiatek-30.png,kmedoids,7,0.41979593285565286,14977.104375409817
kwiatek-30.png,kmedoids,8,0.40471067970830293,14818.383835498937
kwiatek-30.png,kmedoids,9,0.4010530037119754,15352.129593096537
kwiatek-30.png,kmedoids,10,0.38481513696356434,15473.893300007485
kwiatek-30.png,kmedoids,11,0.37956241805615487,16587.027463803905
kwiatek-30.png,kmedoids,12,0.36992878230905707,15810.994186729422
kwiatek-30.png,kmedoids,13,0.3714203786447098,15415.444577801807
kwiatek-30.png,kmedoids,14,0.3819911885920675,15354.031064116061
kwiatek-30.png,kmedoids,15,0.3709223041950474,15155.509487787946
kwiatek-30.png,kmedoids,16,0.3637025132327714,15242.422862123614
kwiatek-30.png,kmedoids,17,0.36113194368557916,15430.100050179297
kwiatek-30.png,kmedoids,18,0.3524255894311476,15214.476563470647
kwiatek-30.png,kmedoids,19,0.34769065778290786,15215.995947386506
kwiatek-30.png,kmedoids,20,0.3388018147986716,14932.273602866399
kwiatek-31.png,kmeans,5,0.49433777485682057,18652.961866812264
kwiatek-31.png,kmeans,6,0.48879482411065467,20422.20553238166
kwiatek-31.png,kmeans,7,0.47697248996163016,20777.934516584566
kwiatek-31.png,kmeans,8,0.4644986129238361,19892.045546850997
kwiatek-31.png,kmeans,9,0.46312353731492895,20588.987122086186
kwiatek-31.png,kmeans,10,0.45661311113914477,20390.995579821578
kwiatek-31.png,kmeans,11,0.4467219637096963,20079.97873865431
kwiatek-31.png,kmeans,12,0.44836776066059425,20170.904877400295
kwiatek-31.png,kmeans,13,0.4397119709032161,20364.615852621217
kwiatek-31.png,kmeans,14,0.4342606808523176,20438.510837716298
kwiatek-31.png,kmeans,15,0.4312633453007573,20357.399372783962
kwiatek-31.png,kmeans,16,0.4284275583169717,19981.541729322016
kwiatek-31.png,kmeans,17,0.4208615776384138,19727.347001209022
kwiatek-31.png,kmeans,18,0.4183293585174175,19558.61307750012
kwiatek-31.png,kmeans,19,0.4120974808995161,19365.68616527274
kwiatek-31.png,kmeans,20,0.4116858126814714,19306.51554165538
kwiatek-31.png,kmedoids,5,0.4719000165830393,17698.158650347585
kwiatek-31.png,kmedoids,6,0.46198129877057326,19196.898219671803
kwiatek-31.png,kmedoids,7,0.45853376131693324,19119.680990508547
kwiatek-31.png,kmedoids,8,0.44919747013366357,19620.046278437127
kwiatek-31.png,kmedoids,9,0.4427895301637337,19650.511000799463
kwiatek-31.png,kmedoids,10,0.43016465138999277,19746.15371946107
kwiatek-31.png,kmedoids,11,0.42146805139693155,19260.559333988098
kwiatek-31.png,kmedoids,12,0.4152323643853918,18861.07129463356
kwiatek-31.png,kmedoids,13,0.4139265567998057,18746.049619232705
kwiatek-31.png,kmedoids,14,0.41535934149877757,19012.424521349494
kwiatek-31.png,kmedoids,15,0.4139641251302425,19701.168790049225
kwiatek-31.png,kmedoids,16,0.40555393054171074,19273.836070652247
kwiatek-31.png,kmedoids,17,0.40892976197044506,19457.161237526718
kwiatek-31.png,kmedoids,18,0.401535293505486,18907.685093541786
kwiatek-31.png,kmedoids,19,0.3999489098045214,18837.431488521845
